2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050,growth_2017_2050,annual_growth_2017_2050,growthrates
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,,,
4.160260000000000000e+06,4.178849000000000000e+06,4.205676000000000000e+06,4.238370000000000000e+06,4.273230000000000000e+06,4.310294000000000000e+06,4.347877000000000000e+06,4.385722000000000000e+06,4.422902000000000000e+06,4.456375000000000000e+06,4.489370000000000000e+06,4.522260000000000000e+06,4.552559000000000000e+06,4.583194000000000000e+06,4.613975000000000000e+06,4.653141000000000000e+06,4.693616000000000000e+06,4.727211000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.563758641481399536e-03
1.978407000000000000e+06,1.981105000000000000e+06,1.989015000000000000e+06,2.000834000000000000e+06,2.013740000000000000e+06,2.027643000000000000e+06,2.039897000000000000e+06,2.050500000000000000e+06,2.062927000000000000e+06,2.076533000000000000e+06,2.090780000000000000e+06,2.104311000000000000e+06,2.116608000000000000e+06,2.128752000000000000e+06,2.141108000000000000e+06,2.156050000000000000e+06,2.168542000000000000e+06,2.179995000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.772838369011878967e-03
2.310230000000000000e+05,2.307600000000000000e+05,2.313340000000000000e+05,2.323830000000000000e+05,2.336480000000000000e+05,2.354680000000000000e+05,2.372720000000000000e+05,2.390030000000000000e+05,2.408730000000000000e+05,2.429120000000000000e+05,2.454910000000000000e+05,2.479660000000000000e+05,2.497350000000000000e+05,2.509850000000000000e+05,2.529770000000000000e+05,2.547470000000000000e+05,2.555360000000000000e+05,2.571010000000000000e+05,2.588147968750000000e+05,2.605203750000000000e+05,2.622153750000000000e+05,2.638974687500000000e+05,2.655645312500000000e+05,2.672144375000000000e+05,2.688451562500000000e+05,2.704545625000000000e+05,2.720405312500000000e+05,2.736010312500000000e+05,2.751339375000000000e+05,2.766318437500000000e+05,2.780925937500000000e+05,2.795144375000000000e+05,2.808973750000000000e+05,2.822417187500000000e+05,2.835478750000000000e+05,2.848161562500000000e+05,2.860470000000000000e+05,2.872407812500000000e+05,2.883978125000000000e+05,2.895184062500000000e+05,2.906029687500000000e+05,2.916518750000000000e+05,2.926659375000000000e+05,2.936462500000000000e+05,2.945937812500000000e+05,2.955095625000000000e+05,2.963946875000000000e+05,2.972500000000000000e+05,2.980766250000000000e+05,2.988755625000000000e+05,2.996477812500000000e+05,1.654866933822631836e-01,4.651308059692382812e-03,6.360129918903112411e-03
2.667790000000000000e+05,2.672740000000000000e+05,2.681580000000000000e+05,2.695410000000000000e+05,2.710190000000000000e+05,2.722180000000000000e+05,2.732650000000000000e+05,2.743200000000000000e+05,2.754070000000000000e+05,2.763230000000000000e+05,2.773370000000000000e+05,2.784100000000000000e+05,2.792240000000000000e+05,2.797740000000000000e+05,2.806730000000000000e+05,2.817510000000000000e+05,2.821570000000000000e+05,2.827460000000000000e+05,2.839556250000000000e+05,2.851764687500000000e+05,2.864063125000000000e+05,2.876430625000000000e+05,2.888848125000000000e+05,2.901296250000000000e+05,2.913756875000000000e+05,2.926210937500000000e+05,2.938639062500000000e+05,2.951023125000000000e+05,2.963344062500000000e+05,2.975255625000000000e+05,2.986735312500000000e+05,2.997764687500000000e+05,3.008344375000000000e+05,3.018478437500000000e+05,3.028172500000000000e+05,3.037430312500000000e+05,3.046258125000000000e+05,3.054660312500000000e+05,3.062641562500000000e+05,3.070206250000000000e+05,3.077359687500000000e+05,3.084107187500000000e+05,3.090459062500000000e+05,3.096427812500000000e+05,3.102025625000000000e+05,3.107264062500000000e+05,3.112155937500000000e+05,3.116712187500000000e+05,3.120945937500000000e+05,3.124868750000000000e+05,3.128492500000000000e+05,1.064674854278564453e-01,3.070592880249023438e-03,3.296140115708112717e-03
4.632260000000000000e+05,4.661180000000000000e+05,4.684870000000000000e+05,4.707850000000000000e+05,4.728300000000000000e+05,4.750040000000000000e+05,4.775560000000000000e+05,4.802980000000000000e+05,4.834990000000000000e+05,4.864460000000000000e+05,4.888090000000000000e+05,4.909000000000000000e+05,4.928670000000000000e+05,4.950540000000000000e+05,4.980080000000000000e+05,5.013970000000000000e+05,5.023700000000000000e+05,5.040630000000000000e+05,5.068347187500000000e+05,5.096080000000000000e+05,5.123785000000000000e+05,5.151420937500000000e+05,5.178949687500000000e+05,5.206333437500000000e+05,5.233535937500000000e+05,5.260518750000000000e+05,5.287244375000000000e+05,5.313676250000000000e+05,5.339776250000000000e+05,5.365168750000000000e+05,5.389812500000000000e+05,5.413674375000000000e+05,5.436754375000000000e+05,5.459058750000000000e+05,5.480596875000000000e+05,5.501375625000000000e+05,5.521404375000000000e+05,5.540690625000000000e+05,5.559241875000000000e+05,5.577065000000000000e+05,5.594168750000000000e+05,5.610561250000000000e+05,5.626260000000000000e+05,5.641286250000000000e+05,5.655660625000000000e+05,5.669404375000000000e+05,5.682538750000000000e+05,5.695081250000000000e+05,5.707055625000000000e+05,5.718481250000000000e+05,5.729378750000000000e+05,1.366394758224487305e-01,3.888607025146484375e-03,4.862526897341012955e-03
2.721380000000000000e+05,2.698390000000000000e+05,2.703350000000000000e+05,2.736410000000000000e+05,2.775740000000000000e+05,2.822110000000000000e+05,2.856320000000000000e+05,2.873040000000000000e+05,2.894520000000000000e+05,2.927820000000000000e+05,2.972660000000000000e+05,3.018130000000000000e+05,3.063030000000000000e+05,3.097610000000000000e+05,3.115650000000000000e+05,3.146270000000000000e+05,3.196880000000000000e+05,3.234750000000000000e+05,3.266997500000000000e+05,3.298821562500000000e+05,3.330185000000000000e+05,3.361052500000000000e+05,3.391390312500000000e+05,3.421165312500000000e+05,3.450345000000000000e+05,3.478895937500000000e+05,3.506784687500000000e+05,3.533979375000000000e+05,3.560446875000000000e+05,3.586512187500000000e+05,3.612147500000000000e+05,3.637329062500000000e+05,3.662055625000000000e+05,3.686329687500000000e+05,3.710155312500000000e+05,3.733535000000000000e+05,3.756473125000000000e+05,3.778972812500000000e+05,3.801037187500000000e+05,3.822668437500000000e+05,3.843869375000000000e+05,3.864643750000000000e+05,3.884999687500000000e+05,3.904949375000000000e+05,3.924504062500000000e+05,3.943675312500000000e+05,3.962475000000000000e+05,3.980912187500000000e+05,3.999000000000000000e+05,4.016749062500000000e+05,4.034170625000000000e+05,2.471351623535156250e-01,6.714820861816406250e-03,1.059894356876611710e-02
4.211260000000000000e+05,4.225880000000000000e+05,4.250070000000000000e+05,4.280980000000000000e+05,4.317610000000000000e+05,4.350450000000000000e+05,4.379710000000000000e+05,4.408500000000000000e+05,4.439390000000000000e+05,4.468460000000000000e+05,4.491470000000000000e+05,4.511360000000000000e+05,4.529380000000000000e+05,4.555680000000000000e+05,4.578850000000000000e+05,4.609220000000000000e+05,4.642910000000000000e+05,4.664260000000000000e+05,4.693928750000000000e+05,4.723491250000000000e+05,4.752905312500000000e+05,4.782129687500000000e+05,4.811126875000000000e+05,4.839859062500000000e+05,4.868290312500000000e+05,4.896382500000000000e+05,4.924098437500000000e+05,4.951401875000000000e+05,4.978255625000000000e+05,5.004469062500000000e+05,5.030003750000000000e+05,5.054828125000000000e+05,5.078941875000000000e+05,5.102350625000000000e+05,5.125062500000000000e+05,5.147083125000000000e+05,5.168420937500000000e+05,5.189082187500000000e+05,5.209073437500000000e+05,5.228400625000000000e+05,5.247070625000000000e+05,5.265090625000000000e+05,5.282476250000000000e+05,5.299246875000000000e+05,5.315420625000000000e+05,5.331016875000000000e+05,5.346054375000000000e+05,5.360549375000000000e+05,5.374522500000000000e+05,5.387991875000000000e+05,5.400975625000000000e+05,1.579490900039672852e-01,4.453897476196289062e-03,5.968826357275247574e-03
3.241160000000000000e+05,3.245260000000000000e+05,3.256940000000000000e+05,3.263860000000000000e+05,3.269080000000000000e+05,3.276970000000000000e+05,3.282010000000000000e+05,3.287250000000000000e+05,3.297570000000000000e+05,3.312240000000000000e+05,3.327300000000000000e+05,3.340860000000000000e+05,3.355410000000000000e+05,3.376100000000000000e+05,3.400000000000000000e+05,3.426060000000000000e+05,3.445000000000000000e+05,3.461840000000000000e+05,3.478991562500000000e+05,3.496210000000000000e+05,3.513467187500000000e+05,3.530735937500000000e+05,3.547990937500000000e+05,3.565207812500000000e+05,3.582362500000000000e+05,3.599430000000000000e+05,3.616385312500000000e+05,3.633204687500000000e+05,3.649863437500000000e+05,3.666029375000000000e+05,3.681674687500000000e+05,3.696776562500000000e+05,3.711335312500000000e+05,3.725355937500000000e+05,3.738844687500000000e+05,3.751806250000000000e+05,3.764247812500000000e+05,3.776174375000000000e+05,3.787591250000000000e+05,3.798503750000000000e+05,3.808917812500000000e+05,3.818839687500000000e+05,3.828281250000000000e+05,3.837258125000000000e+05,3.845784375000000000e+05,3.853874375000000000e+05,3.861543125000000000e+05,3.868803437500000000e+05,3.875671562500000000e+05,3.882161250000000000e+05,3.888286562500000000e+05,1.231849193572998047e-01,3.526449203491210938e-03,4.164028447121381760e-03
1.545416000000000000e+06,1.553842000000000000e+06,1.565018000000000000e+06,1.578132000000000000e+06,1.591648000000000000e+06,1.607741000000000000e+06,1.626570000000000000e+06,1.645620000000000000e+06,1.662694000000000000e+06,1.676611000000000000e+06,1.689857000000000000e+06,1.704627000000000000e+06,1.719114000000000000e+06,1.732767000000000000e+06,1.745972000000000000e+06,1.763489000000000000e+06,1.785506000000000000e+06,1.802808000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.220687672495841980e-03
2.848640000000000000e+05,2.832720000000000000e+05,2.839990000000000000e+05,2.869530000000000000e+05,2.913700000000000000e+05,2.978190000000000000e+05,3.040270000000000000e+05,3.089170000000000000e+05,3.133680000000000000e+05,3.175650000000000000e+05,3.222970000000000000e+05,3.272560000000000000e+05,3.306030000000000000e+05,3.327000000000000000e+05,3.348430000000000000e+05,3.382980000000000000e+05,3.446030000000000000e+05,3.486760000000000000e+05,3.525618125000000000e+05,3.563896875000000000e+05,3.601554062500000000e+05,3.638548125000000000e+05,3.674840937500000000e+05,3.710393750000000000e+05,3.745169062500000000e+05,3.779128437500000000e+05,3.812233437500000000e+05,3.844446875000000000e+05,3.875730625000000000e+05,3.906595937500000000e+05,3.937011875000000000e+05,3.966952500000000000e+05,3.996415625000000000e+05,4.025403750000000000e+05,4.053920625000000000e+05,4.081968750000000000e+05,4.109552187500000000e+05,4.136674062500000000e+05,4.163336875000000000e+05,4.189542187500000000e+05,4.215293125000000000e+05,4.240592500000000000e+05,4.265448437500000000e+05,4.289873437500000000e+05,4.313879375000000000e+05,4.337478125000000000e+05,4.360681875000000000e+05,4.383499687500000000e+05,4.405945312500000000e+05,4.428029687500000000e+05,4.449764062500000000e+05,2.761888504028320312e-01,7.417678833007812500e-03,1.210726145654916763e-02
6.374390000000000000e+05,6.423260000000000000e+05,6.471470000000000000e+05,6.514750000000000000e+05,6.556640000000000000e+05,6.594010000000000000e+05,6.635340000000000000e+05,6.688950000000000000e+05,6.742100000000000000e+05,6.782110000000000000e+05,6.818520000000000000e+05,6.863910000000000000e+05,6.912670000000000000e+05,6.964720000000000000e+05,7.011480000000000000e+05,7.074830000000000000e+05,7.150180000000000000e+05,7.207370000000000000e+05,7.261238750000000000e+05,7.314703125000000000e+05,7.367691875000000000e+05,7.420136875000000000e+05,7.471975000000000000e+05,7.523143125000000000e+05,7.573580625000000000e+05,7.623223750000000000e+05,7.672010000000000000e+05,7.719878125000000000e+05,7.766765625000000000e+05,7.812692500000000000e+05,7.857598750000000000e+05,7.901433750000000000e+05,7.944196875000000000e+05,7.985895625000000000e+05,8.026541875000000000e+05,8.066142500000000000e+05,8.104710625000000000e+05,8.142254375000000000e+05,8.178783125000000000e+05,8.214303750000000000e+05,8.248826875000000000e+05,8.282362500000000000e+05,8.314931875000000000e+05,8.346565000000000000e+05,8.377289375000000000e+05,8.407132500000000000e+05,8.436123750000000000e+05,8.464285625000000000e+05,8.491650000000000000e+05,8.518243125000000000e+05,8.544092500000000000e+05,1.854660511016845703e-01,5.168914794921875000e-03,7.397385779768228531e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.475030000000000000e+05,3.504040000000000000e+05,3.523810000000000000e+05,3.552660000000000000e+05,3.599310000000000000e+05,3.641630000000000000e+05,3.671730000000000000e+05,3.698610000000000000e+05,3.723420000000000000e+05,3.747240000000000000e+05,3.775850000000000000e+05,3.809680000000000000e+05,3.844710000000000000e+05,3.885500000000000000e+05,3.930670000000000000e+05,3.969420000000000000e+05,4.004180937500000000e+05,4.038566250000000000e+05,4.072534062500000000e+05,4.106043125000000000e+05,4.139055625000000000e+05,4.171533750000000000e+05,4.203440625000000000e+05,4.234738125000000000e+05,4.265388750000000000e+05,4.295355625000000000e+05,4.324601250000000000e+05,4.353336250000000000e+05,4.381526875000000000e+05,4.409144687500000000e+05,4.436188437500000000e+05,4.462661875000000000e+05,4.488570625000000000e+05,4.513918437500000000e+05,4.538711250000000000e+05,4.562953437500000000e+05,4.586649375000000000e+05,4.609802187500000000e+05,4.632416875000000000e+05,4.654498125000000000e+05,4.676056875000000000e+05,4.697108750000000000e+05,4.717668125000000000e+05,4.737750000000000000e+05,4.757369375000000000e+05,4.776538125000000000e+05,4.795273125000000000e+05,4.813588125000000000e+05,4.831497187500000000e+05,2.171796560287475586e-01,5.973458290100097656e-03,9.043796919286251068e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.863690000000000000e+05,2.893000000000000000e+05,2.922330000000000000e+05,2.952550000000000000e+05,2.990780000000000000e+05,3.036450000000000000e+05,3.079430000000000000e+05,3.109740000000000000e+05,3.133660000000000000e+05,3.162560000000000000e+05,3.196590000000000000e+05,3.226270000000000000e+05,3.255100000000000000e+05,3.291580000000000000e+05,3.328180000000000000e+05,3.364530000000000000e+05,3.398488437500000000e+05,3.431993750000000000e+05,3.465007500000000000e+05,3.497492187500000000e+05,3.529412812500000000e+05,3.560734062500000000e+05,3.591422500000000000e+05,3.621442812500000000e+05,3.650760312500000000e+05,3.679341250000000000e+05,3.707150937500000000e+05,3.734543750000000000e+05,3.761490937500000000e+05,3.787967500000000000e+05,3.813972187500000000e+05,3.839507187500000000e+05,3.864577187500000000e+05,3.889184375000000000e+05,3.913333750000000000e+05,3.937028125000000000e+05,3.960270937500000000e+05,3.983064062500000000e+05,4.005410625000000000e+05,4.027314062500000000e+05,4.048783125000000000e+05,4.069830625000000000e+05,4.090467812500000000e+05,4.110706875000000000e+05,4.130560000000000000e+05,4.150036562500000000e+05,4.169150000000000000e+05,4.187911562500000000e+05,4.206332812500000000e+05,2.501991987228393555e-01,6.789684295654296875e-03,1.075800228863954544e-02
6.364360000000000000e+05,6.439020000000000000e+05,6.516430000000000000e+05,6.594040000000000000e+05,6.678420000000000000e+05,6.749100000000000000e+05,6.814100000000000000e+05,6.896020000000000000e+05,6.972810000000000000e+05,7.032310000000000000e+05,7.087330000000000000e+05,7.133220000000000000e+05,7.168370000000000000e+05,7.216750000000000000e+05,7.268950000000000000e+05,7.336020000000000000e+05,7.395680000000000000e+05,7.444080000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.947126567363739014e-03
6.364360000000000000e+05,6.439020000000000000e+05,6.516430000000000000e+05,6.594040000000000000e+05,6.678420000000000000e+05,6.749100000000000000e+05,6.814100000000000000e+05,6.896020000000000000e+05,6.972810000000000000e+05,7.032310000000000000e+05,7.087330000000000000e+05,7.133220000000000000e+05,7.168370000000000000e+05,7.216750000000000000e+05,7.268950000000000000e+05,7.336020000000000000e+05,7.395680000000000000e+05,7.444080000000000000e+05,7.508708125000000000e+05,7.572648750000000000e+05,7.635823750000000000e+05,7.698156250000000000e+05,7.759575000000000000e+05,7.820010000000000000e+05,7.879392500000000000e+05,7.937651250000000000e+05,7.994715625000000000e+05,8.050517500000000000e+05,8.104986875000000000e+05,8.158496250000000000e+05,8.210983125000000000e+05,8.262393750000000000e+05,8.312726250000000000e+05,8.361987500000000000e+05,8.410188125000000000e+05,8.457334375000000000e+05,8.503438750000000000e+05,8.548508750000000000e+05,8.592553125000000000e+05,8.635578125000000000e+05,8.677591875000000000e+05,8.718604375000000000e+05,8.758636250000000000e+05,8.797716250000000000e+05,8.835871875000000000e+05,8.873130625000000000e+05,8.909521875000000000e+05,8.945066875000000000e+05,8.979798125000000000e+05,9.013741250000000000e+05,9.046922500000000000e+05,2.153177261352539062e-01,5.926728248596191406e-03,8.947126567363739014e-03
5.270792000000000000e+06,5.275176000000000000e+06,5.290941000000000000e+06,5.313303000000000000e+06,5.335902000000000000e+06,5.363510000000000000e+06,5.398060000000000000e+06,5.433639000000000000e+06,5.474043000000000000e+06,5.512061000000000000e+06,5.546881000000000000e+06,5.587184000000000000e+06,5.625537000000000000e+06,5.658573000000000000e+06,5.691300000000000000e+06,5.732498000000000000e+06,5.772082000000000000e+06,5.806362000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.862857680767774582e-03
1.211678000000000000e+06,1.218863000000000000e+06,1.226855000000000000e+06,1.234211000000000000e+06,1.240657000000000000e+06,1.247460000000000000e+06,1.256718000000000000e+06,1.267120000000000000e+06,1.277162000000000000e+06,1.284388000000000000e+06,1.288952000000000000e+06,1.293901000000000000e+06,1.299331000000000000e+06,1.304463000000000000e+06,1.310374000000000000e+06,1.318244000000000000e+06,1.324254000000000000e+06,1.329762000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.346351303160190582e-03
1.728040000000000000e+05,1.742480000000000000e+05,1.750350000000000000e+05,1.754220000000000000e+05,1.758120000000000000e+05,1.762850000000000000e+05,1.773190000000000000e+05,1.789920000000000000e+05,1.808350000000000000e+05,1.820530000000000000e+05,1.825970000000000000e+05,1.832160000000000000e+05,1.842480000000000000e+05,1.854910000000000000e+05,1.865430000000000000e+05,1.877300000000000000e+05,1.888170000000000000e+05,1.896660000000000000e+05,1.908029062500000000e+05,1.919375781250000000e+05,1.930683281250000000e+05,1.941935468750000000e+05,1.953117343750000000e+05,1.964214218750000000e+05,1.975211718750000000e+05,1.986094843750000000e+05,1.996848750000000000e+05,2.007459375000000000e+05,2.017911718750000000e+05,2.028101250000000000e+05,2.038012343750000000e+05,2.047632187500000000e+05,2.056960937500000000e+05,2.066000937500000000e+05,2.074755468750000000e+05,2.083226875000000000e+05,2.091418750000000000e+05,2.099333593750000000e+05,2.106974218750000000e+05,2.114343125000000000e+05,2.121443281250000000e+05,2.128277812500000000e+05,2.134852968750000000e+05,2.141176875000000000e+05,2.147257031250000000e+05,2.153101093750000000e+05,2.158717187500000000e+05,2.164111718750000000e+05,2.169293437500000000e+05,2.174269687500000000e+05,2.179047812500000000e+05,1.488869190216064453e-01,4.214763641357421875e-03,5.498358048498630524e-03
5.384960000000000000e+05,5.409230000000000000e+05,5.433700000000000000e+05,5.458980000000000000e+05,5.479860000000000000e+05,5.500140000000000000e+05,5.530290000000000000e+05,5.563850000000000000e+05,5.594210000000000000e+05,5.615660000000000000e+05,5.631910000000000000e+05,5.653220000000000000e+05,5.678060000000000000e+05,5.706060000000000000e+05,5.727080000000000000e+05,5.758920000000000000e+05,5.798740000000000000e+05,5.826180000000000000e+05,5.857505625000000000e+05,5.888870000000000000e+05,5.920224375000000000e+05,5.951521250000000000e+05,5.982716875000000000e+05,6.013768125000000000e+05,6.044633125000000000e+05,6.075268125000000000e+05,6.105630000000000000e+05,6.135677500000000000e+05,6.165366875000000000e+05,6.194235625000000000e+05,6.222236875000000000e+05,6.249331875000000000e+05,6.275520625000000000e+05,6.300811250000000000e+05,6.325213750000000000e+05,6.348736250000000000e+05,6.371390625000000000e+05,6.393184375000000000e+05,6.414126875000000000e+05,6.434226250000000000e+05,6.453491875000000000e+05,6.471934375000000000e+05,6.489573750000000000e+05,6.506435000000000000e+05,6.522541875000000000e+05,6.537918125000000000e+05,6.552588750000000000e+05,6.566575000000000000e+05,6.579903750000000000e+05,6.592597500000000000e+05,6.604680000000000000e+05,1.336209774017333984e-01,3.807783126831054688e-03,4.705824889242649078e-03
5.003780000000000000e+05,5.036920000000000000e+05,5.084500000000000000e+05,5.128910000000000000e+05,5.168590000000000000e+05,5.211610000000000000e+05,5.263700000000000000e+05,5.317430000000000000e+05,5.369060000000000000e+05,5.407690000000000000e+05,5.431640000000000000e+05,5.453630000000000000e+05,5.472770000000000000e+05,5.483660000000000000e+05,5.511230000000000000e+05,5.546220000000000000e+05,5.555630000000000000e+05,5.574780000000000000e+05,5.610282500000000000e+05,5.645656875000000000e+05,5.680852500000000000e+05,5.715820000000000000e+05,5.750514375000000000e+05,5.784891250000000000e+05,5.818906875000000000e+05,5.852515625000000000e+05,5.885673125000000000e+05,5.918336250000000000e+05,5.950460625000000000e+05,5.981819375000000000e+05,6.012367500000000000e+05,6.042066250000000000e+05,6.070916250000000000e+05,6.098923750000000000e+05,6.126098750000000000e+05,6.152447500000000000e+05,6.177980000000000000e+05,6.202704375000000000e+05,6.226628125000000000e+05,6.249757500000000000e+05,6.272101875000000000e+05,6.293669375000000000e+05,6.314478750000000000e+05,6.334553125000000000e+05,6.353914375000000000e+05,6.372585000000000000e+05,6.390588125000000000e+05,6.407942500000000000e+05,6.424673750000000000e+05,6.440803125000000000e+05,6.456351875000000000e+05,1.581357717514038086e-01,4.458785057067871094e-03,5.978514906018972397e-03
